dates,ndvi,x,y
2017-10-08,0.23898905263959455,5632,4096
2017-10-28,0.330901142887106,5632,4096
2017-11-07,0.4070736116083964,5632,4096
2017-11-17,0.1635211881360373,5632,4096
2017-11-27,0.37674483365489386,5632,4096
2017-12-07,0.5402740864041177,5632,4096
2017-12-17,0.3334501002145879,5632,4096
2017-12-27,0.40118497344734005,5632,4096
2018-01-06,0.4296811135624025,5632,4096
2018-01-26,0.2223431329813147,5632,4096
2018-02-15,0.16179691868715507,5632,4096
2018-03-17,0.6569467854025105,5632,4096
2018-04-16,0.5579536931015342,5632,4096
2018-04-26,0.6944301891539932,5632,4096
2018-05-06,0.27160806545497257,5632,4096
2018-05-26,0.13343187593697894,5632,4096
2018-06-05,0.5811043366290435,5632,4096
2018-06-15,0.5381066376020006,5632,4096
2018-06-25,0.2879776925004963,5632,4096
2018-07-05,0.3350999380424085,5632,4096
2018-07-15,0.45705856489963353,5632,4096
2018-07-25,0.3246113047651059,5632,4096
2018-08-04,0.29700762887445137,5632,4096
2018-08-14,0.20309462994707952,5632,4096
2018-08-24,0.2721915278899032,5632,4096
2018-09-03,0.2642582585559035,5632,4096
2018-09-13,0.1854580944811352,5632,4096
2018-10-03,0.02396618198689981,5632,4096
2018-10-23,0.1292444741960634,5632,4096
2018-11-02,0.2196657640564156,5632,4096
2018-11-12,0.22352765305675423,5632,4096
2018-11-22,0.2698908960012964,5632,4096
2018-12-02,0.238888800339403,5632,4096
2019-01-01,0.00889919375981127,5632,4096
2019-01-21,0.6110538489111047,5632,4096
2019-02-20,0.5924624008441921,5632,4096
2019-03-02,0.4608380966242446,5632,4096
2019-03-12,0.636100265685768,5632,4096
2019-04-11,0.43393977745600926,5632,4096
2019-04-21,0.42313953958047085,5632,4096
2019-05-01,0.28781941042260956,5632,4096
2019-05-11,0.6473416761798688,5632,4096
2019-05-21,0.3008418004140785,5632,4096
2019-06-10,0.12232543825542438,5632,4096
2019-06-20,0.6421473936344042,5632,4096
2019-06-30,0.6215234200655546,5632,4096
2019-07-20,0.593217620492834,5632,4096
2019-07-30,0.47781659198136006,5632,4096
2019-08-09,0.5071078789107928,5632,4096
2016-12-22,0.3675346650487627,5632,4608
2017-01-01,0.20651006996588178,5632,4608
2017-01-11,0.5110258193299932,5632,4608
2017-02-10,0.601298480098937,5632,4608
2017-02-20,0.6013476532707973,5632,4608
2017-03-02,0.15951719873877415,5632,4608
2017-03-12,0.6079655610086182,5632,4608
2017-04-01,0.5127464006217654,5632,4608
2017-04-11,0.48922546689985097,5632,4608
2017-05-01,0.3368234299064004,5632,4608
2017-05-11,0.5894619032093051,5632,4608
2017-05-21,0.4331429359322986,5632,4608
2017-05-31,0.27086981609211597,5632,4608
2017-06-20,0.5744343973692659,5632,4608
2017-07-10,0.2756077928281213,5632,4608
2017-07-20,0.5415204138759864,5632,4608
2017-07-30,0.19775918754431415,5632,4608
2017-08-09,0.4194488211457399,5632,4608
2017-08-19,0.36064708365774406,5632,4608
2017-09-08,0.25068827867344645,5632,4608
2017-09-18,0.15031089861881217,5632,4608
2017-09-28,0.18027172562051824,5632,4608
2017-10-08,0.16484486152016725,5632,4608
2017-10-28,0.3072654453860799,5632,4608
2017-11-07,0.3613680560926498,5632,4608
2017-11-17,0.27580270224088577,5632,4608
2017-11-27,0.39024217110707676,5632,4608
2017-12-07,0.5305421431466921,5632,4608
2017-12-17,0.4521782680760948,5632,4608
2017-12-27,0.42573652830190045,5632,4608
2018-01-06,0.44022893213629816,5632,4608
2018-01-26,0.2938979179357056,5632,4608
2018-02-15,0.12385489178069711,5632,4608
2018-03-17,0.5837890026801054,5632,4608
2018-04-16,0.5694001374969352,5632,4608
2018-04-26,0.6541920668411116,5632,4608
2018-05-06,0.1341761905143894,5632,4608
2018-05-26,0.3747197668038158,5632,4608
2018-06-05,0.5705653066084413,5632,4608
2018-06-15,0.5372824099600815,5632,4608
2018-06-25,0.3236930102452453,5632,4608
2018-07-05,0.4290928909780708,5632,4608
2018-07-15,0.46480953054891777,5632,4608
2018-07-25,0.29912196288762133,5632,4608
2018-08-04,0.3223227297574361,5632,4608
2018-08-14,0.2967030621383683,5632,4608
2018-08-24,0.2669866394572539,5632,4608
2018-09-03,0.26864926346337753,5632,4608
2018-09-13,0.18516321740872962,5632,4608
2018-10-03,0.1467858047878361,5632,4608
2018-10-23,0.18889862644062844,5632,4608
2018-11-02,0.2829624982641479,5632,4608
2018-11-12,0.3630300140951,5632,4608
2018-11-22,0.3757105514653311,5632,4608
2018-12-02,0.3562870618705787,5632,4608
2019-01-01,0.012578013065981549,5632,4608
2019-01-21,0.3440813781224897,5632,4608
2019-02-20,0.5958276468849395,5632,4608
2019-03-02,0.4749862427047118,5632,4608
2019-03-12,0.6377276485934472,5632,4608
2019-04-11,0.5201428388723651,5632,4608
2019-04-21,0.2613888960036454,5632,4608
2019-05-01,0.35176921378996867,5632,4608
2019-05-11,0.6404627298419805,5632,4608
2019-05-21,0.5151756172389195,5632,4608
2019-06-10,0.1334750319744002,5632,4608
2019-06-20,0.6425402724353145,5632,4608
2019-06-30,0.6010599908196658,5632,4608
2019-07-20,0.5570405600109614,5632,4608
2019-07-30,0.4594374405319037,5632,4608
2019-08-09,0.4863022516469725,5632,4608
2016-12-22,0.318430253484902,5632,5120
2017-01-01,0.18487345659357532,5632,5120
2017-01-11,0.4827270971000815,5632,5120
2017-02-10,0.6057269882833664,5632,5120
2017-02-20,0.5634695330977355,5632,5120
2017-03-02,0.23635443461361752,5632,5120
2017-03-12,0.5297261425074635,5632,5120
2017-04-01,0.528804862825911,5632,5120
2017-04-11,0.5106014192529533,5632,5120
2017-05-01,0.15223620894436357,5632,5120
2017-05-11,0.5866970800371513,5632,5120
2017-05-21,0.34729436510863365,5632,5120
2017-05-31,0.40965081032851336,5632,5120
2017-06-20,0.569509669253446,5632,5120
2017-07-10,0.1656614231603779,5632,5120
2017-07-20,0.5321965087801491,5632,5120
2017-07-30,0.3436470204998225,5632,5120
2017-08-09,0.42452509733580307,5632,5120
2017-08-19,0.38715158580884035,5632,5120
2017-09-08,0.2977079663538444,5632,5120
2017-09-18,0.08454715029656003,5632,5120
2017-09-28,0.19419072912236407,5632,5120
2017-10-08,0.1376836504240607,5632,5120
2017-10-28,0.32090143138121574,5632,5120
2017-11-07,0.3753730790259009,5632,5120
2017-11-17,0.2508635934177474,5632,5120
2017-11-27,0.4513004266199906,5632,5120
2017-12-07,0.558609345392979,5632,5120
2017-12-17,0.5849972048257549,5632,5120
2017-12-27,0.5108669901339906,5632,5120
2018-01-06,0.27023089917565873,5632,5120
2018-01-26,0.270412542940779,5632,5120
2018-02-15,0.11635706438180114,5632,5120
2018-03-17,0.5212009412214816,5632,5120
2018-04-16,0.4597955781499314,5632,5120
2018-04-26,0.6638718093794569,5632,5120
2018-05-06,0.34097634036848506,5632,5120
2018-05-26,0.41531980605462043,5632,5120
2018-06-05,0.5710280728686935,5632,5120
2018-06-15,0.5222958449766409,5632,5120
2018-06-25,0.33728871044132774,5632,5120
2018-07-05,0.3586443743690799,5632,5120
2018-07-15,0.427229915706159,5632,5120
2018-07-25,0.30156781301193986,5632,5120
2018-08-04,0.3041918389510866,5632,5120
2018-08-14,0.2593613166797374,5632,5120
2018-08-24,0.26622318547082485,5632,5120
2018-09-03,0.27095537936405567,5632,5120
2018-09-13,0.17595000599327099,5632,5120
2018-10-03,0.23698494081997337,5632,5120
2018-10-23,0.2261620758284491,5632,5120
2018-11-02,0.3002883518562302,5632,5120
2018-11-12,0.3534243019767879,5632,5120
2018-11-22,0.35573034346547333,5632,5120
2018-12-02,0.3699910567336729,5632,5120
2019-01-01,0.022401213160110924,5632,5120
2019-01-21,0.4751647251438223,5632,5120
2019-02-20,0.6157001110752257,5632,5120
2019-03-02,0.4942710760168404,5632,5120
2019-03-12,0.6419909972919888,5632,5120
2019-04-11,0.5137741835673687,5632,5120
2019-04-21,0.32870455969538415,5632,5120
2019-05-01,0.3521146992750359,5632,5120
2019-05-11,0.6511081063095937,5632,5120
2019-05-21,0.5882913672168458,5632,5120
2019-06-10,0.2149239187838463,5632,5120
2019-06-20,0.6451551091565396,5632,5120
2019-06-30,0.5886317649689986,5632,5120
2019-07-20,0.5372183541985387,5632,5120
2019-07-30,0.34882511863162013,5632,5120
2019-08-09,0.4615556558296675,5632,5120
2016-12-22,0.31599333469490476,5632,5632
2017-01-01,0.39079531640058823,5632,5632
2017-01-11,0.45635829364670616,5632,5632
2017-02-10,0.602510934596673,5632,5632
2017-02-20,0.5821761145234201,5632,5632
2017-03-02,0.5688367684157951,5632,5632
2017-03-12,0.5640930005788978,5632,5632
2017-04-01,0.5238626101578114,5632,5632
2017-04-11,0.5122035778812913,5632,5632
2017-05-01,0.04116842661308148,5632,5632
2017-05-11,0.5842715662011516,5632,5632
2017-05-21,0.2874941712189187,5632,5632
2017-05-31,0.4989869305081438,5632,5632
2017-06-20,0.5524706990952041,5632,5632
2017-07-10,0.02695153893054436,5632,5632
2017-07-20,0.5143673873939847,5632,5632
2017-07-30,0.3660678044654802,5632,5632
2017-08-09,0.43774035859708743,5632,5632
2017-08-19,0.4000455098006252,5632,5632
2017-09-08,0.317968672875609,5632,5632
2017-09-18,0.2230657835301672,5632,5632
2017-09-28,0.23800387404505108,5632,5632
2017-10-08,0.1877975420392098,5632,5632
2017-10-28,0.27639133228583784,5632,5632
2017-11-07,0.30169133018792715,5632,5632
2017-11-17,0.06586887045757973,5632,5632
2017-11-27,0.39304493417522024,5632,5632
2017-12-07,0.492158403530456,5632,5632
2017-12-17,0.439603318668409,5632,5632
2017-12-27,0.3571744320040338,5632,5632
2018-01-06,0.36835951273151735,5632,5632
2018-01-26,0.18911808256041146,5632,5632
2018-02-15,0.056325164658034964,5632,5632
2018-03-17,0.5672340185493516,5632,5632
2018-04-16,0.31341032404286656,5632,5632
2018-04-26,0.6179653016247502,5632,5632
2018-05-06,0.3140111707863376,5632,5632
2018-05-26,0.05015912978826777,5632,5632
2018-06-05,0.5331822522146852,5632,5632
2018-06-15,0.4901711707140347,5632,5632
2018-06-25,0.37963439789993736,5632,5632
2018-07-05,0.38842963216374626,5632,5632
2018-07-15,0.43606717305510906,5632,5632
2018-07-25,0.3674880526629854,5632,5632
2018-08-04,0.323204156674517,5632,5632
2018-08-14,0.3293686825283471,5632,5632
2018-08-24,0.296827720861507,5632,5632
2018-09-03,0.3018081019687841,5632,5632
2018-09-13,0.17887554434388797,5632,5632
2018-10-03,0.17537013179048205,5632,5632
2018-10-23,0.14728593213478416,5632,5632
2018-11-02,0.27392986499224653,5632,5632
2018-11-12,0.301809409967638,5632,5632
2018-11-22,0.19593731934694303,5632,5632
2018-12-02,0.3047513691098805,5632,5632
2019-01-01,0.04904917392581622,5632,5632
2019-01-21,0.459878388277424,5632,5632
2019-02-20,0.6125632569764432,5632,5632
2019-03-02,0.5333628087521252,5632,5632
2019-03-12,0.6104053659641,5632,5632
2019-04-11,0.29896654083494306,5632,5632
2019-04-21,0.1372822617751955,5632,5632
2019-05-01,0.49433341724386776,5632,5632
2019-05-11,0.6238119453544564,5632,5632
2019-05-21,0.555644422486118,5632,5632
2019-06-10,0.3874335890374614,5632,5632
2019-06-20,0.5613700143287246,5632,5632
2019-06-30,0.5159693492399567,5632,5632
2019-07-20,0.46948254110140336,5632,5632
2019-07-30,0.2785638679546177,5632,5632
2019-08-09,0.39641816159462795,5632,5632
2016-12-22,0.3300968904268136,5632,6144
2017-01-01,0.1420765375817088,5632,6144
2017-01-11,0.6155973939447291,5632,6144
2017-02-10,0.7259553406771204,5632,6144
2017-02-20,0.5590915140172508,5632,6144
2017-03-02,0.5326420262963119,5632,6144
2017-03-12,0.7334468026371055,5632,6144
2017-04-01,0.6667570467655506,5632,6144
2017-04-11,0.6417809500641627,5632,6144
2017-05-01,0.06430092811292934,5632,6144
2017-05-11,0.6526747025655397,5632,6144
2017-05-21,0.45587984676824594,5632,6144
2017-05-31,0.5228242947969942,5632,6144
2017-06-20,0.4148743510412379,5632,6144
2017-07-10,0.5156009056483648,5632,6144
2017-07-20,0.6326269930816509,5632,6144
2017-07-30,0.13240764792390972,5632,6144
2017-08-09,0.5476746931777897,5632,6144
2017-08-19,0.4673862358839423,5632,6144
2017-09-08,0.3722949829294263,5632,6144
2017-09-18,0.2777637764038059,5632,6144
2017-09-28,0.2577876509383568,5632,6144
2017-10-08,0.18263496862782588,5632,6144
2017-10-28,0.17351023872581628,5632,6144
2017-11-07,0.22085852195915343,5632,6144
2017-11-17,0.3122714456039875,5632,6144
2017-11-27,0.3820346095047328,5632,6144
2017-12-07,0.5836320667337218,5632,6144
2017-12-17,0.6685485152150252,5632,6144
2017-12-27,0.6356825551618283,5632,6144
2018-01-06,0.35362336575604725,5632,6144
2018-01-26,0.5437530660042208,5632,6144
2018-02-15,0.04492246046654388,5632,6144
2018-03-17,0.7179571617595756,5632,6144
2018-04-16,0.11457579927280256,5632,6144
2018-04-26,0.7406142305615264,5632,6144
2018-05-06,0.03951810121058249,5632,6144
2018-05-26,0.11691459171890797,5632,6144
2018-06-05,0.6778807840268335,5632,6144
2018-06-15,0.6275552343454438,5632,6144
2018-06-25,0.4325571071214493,5632,6144
2018-07-05,0.4029239460123773,5632,6144
2018-07-15,0.4705189950943528,5632,6144
2018-07-25,0.3883024754177808,5632,6144
2018-08-04,0.34062683991080933,5632,6144
2018-08-14,0.1993053597096787,5632,6144
2018-08-24,0.21137162297289483,5632,6144
2018-09-03,0.21163255920268192,5632,6144
2018-09-13,0.15009348157447258,5632,6144
2018-10-03,0.1676973398840495,5632,6144
2018-10-23,0.0943152831164806,5632,6144
2018-11-02,0.11225459024423914,5632,6144
2018-11-12,0.15180837636580358,5632,6144
2018-11-22,0.13499281882075317,5632,6144
2018-12-02,0.1501551315803687,5632,6144
2019-01-01,0.14777908081914923,5632,6144
2019-01-21,0.6149681400323189,5632,6144
2019-02-20,0.6087553600338186,5632,6144
2019-03-02,0.6119349646532933,5632,6144
2019-03-12,0.6305234904055425,5632,6144
2019-04-11,-0.015190335410033564,5632,6144
2019-04-21,0.0232990435567132,5632,6144
2019-05-01,0.5222720255817828,5632,6144
2019-05-11,0.4535729590252885,5632,6144
2019-05-21,0.440037562071296,5632,6144
2019-06-10,0.019126854137929916,5632,6144
2019-06-20,0.35596282477361885,5632,6144
2019-06-30,0.28261598647321867,5632,6144
2019-07-20,0.31931910238897226,5632,6144
2019-07-30,0.26384940899760884,5632,6144
2019-08-09,0.2730959023026564,5632,6144
2016-12-22,0.3551951695316244,5632,6656
2017-01-01,0.1064852899406346,5632,6656
2017-01-11,0.5873337708830502,5632,6656
2017-02-10,0.5074754244255246,5632,6656
2017-02-20,0.43474466934191497,5632,6656
2017-03-02,0.43939595751103355,5632,6656
2017-03-12,0.7355557464846901,5632,6656
2017-04-01,0.6436808630511607,5632,6656
2017-04-11,0.6243721479096213,5632,6656
2017-05-01,0.03591051253222279,5632,6656
2017-05-11,0.6318015062658212,5632,6656
2017-05-21,0.4106860818427186,5632,6656
2017-05-31,0.4855526249680653,5632,6656
2017-06-20,0.5496122615309107,5632,6656
2017-07-10,0.5174651474409728,5632,6656
2017-07-20,0.6102528482940865,5632,6656
2017-07-30,0.21539844685886883,5632,6656
2017-08-09,0.5297404827517612,5632,6656
2017-08-19,0.3739227439730336,5632,6656
2017-09-08,0.3128659591151117,5632,6656
2017-09-18,0.12168330014368003,5632,6656
2017-09-28,0.26274430406739635,5632,6656
2017-10-08,0.1054818472265657,5632,6656
2017-10-28,0.2003727834504291,5632,6656
2017-11-07,0.1941913724084304,5632,6656
2017-11-17,0.28167184650275073,5632,6656
2017-11-27,0.4118299563714789,5632,6656
2017-12-07,0.5604117339955954,5632,6656
2017-12-17,0.5783464442670738,5632,6656
2017-12-27,0.4819848280029728,5632,6656
2018-01-06,0.22083863512159088,5632,6656
2018-01-26,0.46167437835738245,5632,6656
2018-02-15,0.04666695807689656,5632,6656
2018-03-17,0.3964386527918506,5632,6656
2018-04-16,0.31239050923007816,5632,6656
2018-04-26,0.6050819194758752,5632,6656
2018-05-06,0.010799278962007896,5632,6656
2018-05-26,0.08293539922745924,5632,6656
2018-06-05,0.5014785366231524,5632,6656
2018-06-15,0.4567561328106467,5632,6656
2018-06-25,0.3781882563195795,5632,6656
2018-07-05,0.34710107405592217,5632,6656
2018-07-15,0.3531372500232868,5632,6656
2018-07-25,0.31228248654912233,5632,6656
2018-08-04,0.25668528209416747,5632,6656
2018-08-14,0.1504440164933322,5632,6656
2018-08-24,0.218734383369805,5632,6656
2018-09-03,0.2103785667178661,5632,6656
2018-09-13,0.17625442213936532,5632,6656
2018-10-03,0.1400456065790491,5632,6656
2018-10-23,0.10113600185181434,5632,6656
2018-11-02,0.026966421947999655,5632,6656
2018-11-12,0.13971625360270076,5632,6656
2018-11-22,0.13315532164039345,5632,6656
2018-12-02,0.14289318025541842,5632,6656
2019-01-01,0.23831103750389612,5632,6656
2019-01-21,0.4516398441116206,5632,6656
2019-02-20,0.5245768528043319,5632,6656
2019-03-02,0.6170625593944438,5632,6656
2019-03-12,0.6257021398006156,5632,6656
2019-04-11,0.010630842182079141,5632,6656
2019-04-21,0.019525452254885292,5632,6656
2019-05-01,0.5734851521262792,5632,6656
2019-05-11,0.5668757695085703,5632,6656
2019-05-21,0.5153285338140198,5632,6656
2019-06-10,0.05715440095741152,5632,6656
2019-06-20,0.5760423753599988,5632,6656
2019-06-30,0.5401555458375854,5632,6656
2019-07-20,0.502727299514275,5632,6656
2019-07-30,0.45600652851352297,5632,6656
2019-08-09,0.4601692292429018,5632,6656
2016-12-22,0.3320058593064821,5632,7168
2017-01-01,0.1427563985508493,5632,7168
2017-01-11,0.449380368608161,5632,7168
2017-02-10,0.4659855851242615,5632,7168
2017-02-20,0.5109335264366786,5632,7168
2017-03-02,0.6673330702755953,5632,7168
2017-03-12,0.6141142067628335,5632,7168
2017-04-01,0.5993541914057656,5632,7168
2017-04-11,0.5867880794820642,5632,7168
2017-05-01,0.029477769796095826,5632,7168
2017-05-11,0.5729275723489097,5632,7168
2017-05-21,0.49509498694610227,5632,7168
2017-05-31,0.49815294397299087,5632,7168
2017-06-20,0.5171969904284177,5632,7168
2017-07-10,0.24310593386626136,5632,7168
2017-07-20,0.47039500159620495,5632,7168
2017-07-30,0.19151220114068865,5632,7168
2017-08-09,0.3629233752285458,5632,7168
2017-08-19,0.33904501400953213,5632,7168
2017-09-08,0.22685904010003738,5632,7168
2017-09-18,0.16668971930272258,5632,7168
2017-09-28,0.23967643172066752,5632,7168
2017-10-08,0.2006951460225016,5632,7168
2017-10-28,0.2769929083286507,5632,7168
2017-11-07,0.31916843361103026,5632,7168
2017-11-17,0.3953853231517939,5632,7168
2017-11-27,0.46058301836691684,5632,7168
2017-12-07,0.5439069058885033,5632,7168
2017-12-17,0.28605384379521104,5632,7168
2017-12-27,0.49147783391194155,5632,7168
2018-01-06,0.45598398681324276,5632,7168
2018-01-26,0.6143251207779122,5632,7168
2018-02-15,0.044213614185275606,5632,7168
2018-03-17,0.6113371353335126,5632,7168
2018-04-16,0.19820835397931527,5632,7168
2018-04-26,0.6791428950735877,5632,7168
2018-05-06,0.16639838229203846,5632,7168
2018-05-26,0.3027699872999016,5632,7168
2018-06-05,0.6035984136982295,5632,7168
2018-06-15,0.5596770880054149,5632,7168
2018-06-25,0.36167564577238687,5632,7168
2018-07-05,0.37982027792828527,5632,7168
2018-07-15,0.3953658230459231,5632,7168
2018-07-25,0.3600907883478943,5632,7168
2018-08-04,0.31710256745317555,5632,7168
2018-08-14,0.2763733180463927,5632,7168
2018-08-24,0.2512875819231149,5632,7168
2018-09-03,0.26714014341293396,5632,7168
2018-09-13,0.1430128322730304,5632,7168
2018-10-03,0.1075907103229139,5632,7168
2018-10-23,0.17668086892454102,5632,7168
2018-11-02,0.3226781526007144,5632,7168
2018-11-12,0.31398203165913807,5632,7168
2018-11-22,0.36544163600392565,5632,7168
2018-12-02,0.35739987404593515,5632,7168
2019-01-01,0.06010408268312318,5632,7168
2019-01-21,0.3315135225721343,5632,7168
2019-02-20,0.6763566978693086,5632,7168
2019-03-02,0.5034194155419626,5632,7168
2019-03-12,0.7124395501122006,5632,7168
2019-04-11,0.09499768471420413,5632,7168
2019-04-21,0.0426791765950771,5632,7168
2019-05-01,0.14586651857649546,5632,7168
2019-05-11,0.6680778881967683,5632,7168
2019-05-21,0.5535201423751327,5632,7168
2019-06-10,0.5177522707921428,5632,7168
2019-06-20,0.6134115393082429,5632,7168
2019-06-30,0.5756924020682399,5632,7168
2019-07-20,0.462143142761668,5632,7168
2019-07-30,0.3659383411645283,5632,7168
2019-08-09,0.4126028663560954,5632,7168
2016-12-22,0.4196343662254549,5632,7680
2017-01-01,0.4014735480644273,5632,7680
2017-01-11,0.5331409939241926,5632,7680
2017-02-10,0.46742872861839585,5632,7680
2017-02-20,0.5934752194690524,5632,7680
2017-03-02,0.5560140391081738,5632,7680
2017-03-12,0.5926715097096984,5632,7680
2017-04-01,0.5974510489525219,5632,7680
2017-04-11,0.5845487173915694,5632,7680
2017-05-01,0.02941401777953357,5632,7680
2017-05-11,0.5742557873342309,5632,7680
2017-05-21,0.48252921909544594,5632,7680
2017-05-31,0.5625732110155169,5632,7680
2017-06-20,0.5527008506590917,5632,7680
2017-07-10,0.2485234820209516,5632,7680
2017-07-20,0.5261488477413818,5632,7680
2017-07-30,0.34686039691140497,5632,7680
2017-08-09,0.41021432906322775,5632,7680
2017-08-19,0.39161286697611963,5632,7680
2017-09-08,0.2964740951076553,5632,7680
2017-09-18,0.2784647230970732,5632,7680
2017-09-28,0.29797167350356196,5632,7680
2017-10-08,0.2489442656230866,5632,7680
2017-10-28,0.3311547571863611,5632,7680
2017-11-07,0.35747665394867734,5632,7680
2017-11-17,0.27339218018304606,5632,7680
2017-11-27,0.4506189960225201,5632,7680
2017-12-07,0.5527383688088844,5632,7680
2017-12-17,0.45633291794531455,5632,7680
2017-12-27,0.5201110390705639,5632,7680
2018-01-06,0.5233104509652909,5632,7680
2018-01-26,0.635451131741966,5632,7680
2018-02-15,0.042107817039026524,5632,7680
2018-03-17,0.48871682250378384,5632,7680
2018-04-16,0.02776181923022469,5632,7680
2018-04-26,0.7017368541830719,5632,7680
2018-05-06,0.5477087650837853,5632,7680
2018-05-26,0.30593532489260306,5632,7680
2018-06-05,0.5921982724338425,5632,7680
2018-06-15,0.5330789644355298,5632,7680
2018-06-25,0.31471602066545795,5632,7680
2018-07-05,0.26557932705615195,5632,7680
2018-07-15,0.3804364221186465,5632,7680
2018-07-25,0.3384703782738389,5632,7680
2018-08-04,0.21769762015455538,5632,7680
2018-08-14,0.28803817493101935,5632,7680
2018-08-24,0.2822530497285227,5632,7680
2018-09-03,0.2998485614325178,5632,7680
2018-09-13,0.20848200203527514,5632,7680
2018-10-03,0.06588707721211552,5632,7680
2018-10-23,0.205813499222174,5632,7680
2018-11-02,0.35861884358152313,5632,7680
2018-11-12,0.3679780151433509,5632,7680
2018-11-22,0.2729874297247006,5632,7680
2018-12-02,0.1357537545998188,5632,7680
2019-01-01,0.20214758132629498,5632,7680
2019-01-21,0.6075758738779488,5632,7680
2019-02-20,0.6402978595726851,5632,7680
2019-03-02,0.29170928952740605,5632,7680
2019-03-12,0.6662589170018446,5632,7680
2019-04-11,0.14529653215384414,5632,7680
2019-04-21,0.06494277812035044,5632,7680
2019-05-01,0.0517226793404263,5632,7680
2019-05-11,0.6750106910544822,5632,7680
2019-05-21,0.604035382973816,5632,7680
2019-06-10,0.3592517193538097,5632,7680
2019-06-20,0.6210628660786415,5632,7680
2019-06-30,0.577570574127364,5632,7680
2019-07-20,0.547908793953312,5632,7680
2019-07-30,0.3368072574978714,5632,7680
2019-08-09,0.40611196273791217,5632,7680
2016-12-22,0.2579558153274247,5632,8192
2017-01-01,0.43119452931398244,5632,8192
2017-01-11,0.5353401051068992,5632,8192
2017-02-10,0.28883075458499097,5632,8192
2017-02-20,0.6557812722973014,5632,8192
2017-03-02,0.639857623094619,5632,8192
2017-03-12,0.17014435326113506,5632,8192
2017-04-01,0.6412329962540543,5632,8192
2017-04-11,0.6153065295045296,5632,8192
2017-05-01,0.1027940278309851,5632,8192
2017-05-11,0.6169252407572454,5632,8192
2017-05-21,0.5545431188136475,5632,8192
2017-05-31,0.5912049086312102,5632,8192
2017-06-20,0.5660804291253767,5632,8192
2017-07-10,0.0411398595404016,5632,8192
2017-07-20,0.5263270554580864,5632,8192
2017-07-30,0.42035248764377714,5632,8192
2017-08-09,0.4231404987858845,5632,8192
2017-08-19,0.3734143695839593,5632,8192
2017-09-08,0.2849358397984561,5632,8192
2017-09-18,0.07915565215966835,5632,8192
2017-09-28,0.22717383118213721,5632,8192
2017-10-08,0.1228436388736113,5632,8192
2017-10-28,0.18451546119928725,5632,8192
2017-11-07,0.25058755984278924,5632,8192
2017-11-17,0.2990320082744374,5632,8192
2017-11-27,0.2150750878457384,5632,8192
2017-12-07,0.4702576975336291,5632,8192
2017-12-17,0.06471230749862976,5632,8192
2017-12-27,0.3464151338147708,5632,8192
2018-01-06,0.30470399262715125,5632,8192
2018-01-26,0.004076276883759051,5632,8192
2018-02-15,0.062323453720123094,5632,8192
2018-03-17,0.28911309757145986,5632,8192
2018-04-16,0.2933633537891014,5632,8192
2018-04-26,0.6706817827884267,5632,8192
2018-05-06,0.019079847624969695,5632,8192
2018-05-26,0.5600918688958618,5632,8192
2018-06-05,0.5466626151800116,5632,8192
2018-06-15,0.42071409932337867,5632,8192
2018-06-25,0.34536908788454856,5632,8192
2018-07-05,0.35868206889548626,5632,8192
2018-07-15,0.368345223493818,5632,8192
2018-07-25,0.3395017903928149,5632,8192
2018-08-04,0.3129954093311181,5632,8192
2018-08-14,0.29542900334976474,5632,8192
2018-08-24,0.2512131606819056,5632,8192
2018-09-03,0.25228473306522076,5632,8192
2018-09-13,0.11524467475319165,5632,8192
2018-10-03,0.07137831211079569,5632,8192
2018-10-23,0.11178111710383087,5632,8192
2018-11-02,0.17652948043517674,5632,8192
2018-11-12,0.1866190212865462,5632,8192
2018-11-22,0.17285183374571456,5632,8192
2018-12-02,0.161994324221101,5632,8192
2019-01-01,0.054010091214199155,5632,8192
2019-01-21,0.4174146821645583,5632,8192
2019-02-20,0.48332915762017054,5632,8192
2019-03-02,0.5101937624722093,5632,8192
2019-03-12,0.48369140720192116,5632,8192
2019-04-11,0.41001086298857636,5632,8192
2019-04-21,0.10477477154707626,5632,8192
2019-05-01,0.2180118490638138,5632,8192
2019-05-11,0.4516173394385761,5632,8192
2019-05-21,0.15388932065957833,5632,8192
2019-06-10,0.15212913120731145,5632,8192
2019-06-20,0.4156686523769641,5632,8192
2019-06-30,0.38894824218648427,5632,8192
2019-07-20,0.4090936157415483,5632,8192
2019-07-30,0.28849787549208844,5632,8192
2019-08-09,0.35646725422324765,5632,8192
2016-12-22,0.3154715878010542,5632,8704
2017-01-01,0.441430785851625,5632,8704
2017-01-11,0.4352046279613554,5632,8704
2017-02-10,0.050348817211734745,5632,8704
2017-02-20,0.6612107187245704,5632,8704
2017-03-02,0.6867586587578027,5632,8704
2017-03-12,0.5953242126091465,5632,8704
2017-04-01,0.6674932448132098,5632,8704
2017-04-11,0.6451404882506929,5632,8704
2017-05-01,0.2124218159378421,5632,8704
2017-05-11,0.6675400220216045,5632,8704
2017-05-21,0.6357545114754184,5632,8704
2017-05-31,0.6480076010489394,5632,8704
2017-06-20,0.6326302708236458,5632,8704
2017-07-10,0.3132210836408045,5632,8704
2017-07-20,0.5982761499461894,5632,8704
2017-07-30,0.2609123567735816,5632,8704
2017-08-09,0.5243119720322854,5632,8704
2017-08-19,0.4692070596089588,5632,8704
2017-09-08,0.33303271995222383,5632,8704
